"","Date","Region","Speed","Height","Gust","SST"
"3026",2008-02-21,2,3.79144161265062,NA,4.97423978195095,21.1672843457128
"3027",2008-02-22,1,4.81563725035732,NA,5.92207286255199,18.0208330154419
"3028",2008-02-22,2,5.0823958368972,NA,6.26020832595726,21.9730554527707
"3029",2008-02-23,1,3.85246834335259,NA,5.05537974460341,18.3291665712992
"3030",2008-02-23,2,5.04725140861814,NA,6.03066399156633,23.0924019412834
"3031",2008-02-24,1,2.73053921125099,NA,3.54058124015228,18.3333334128062
"3032",2008-02-24,2,2.05718749502363,NA,2.6230208316197,24.813333316644
"3033",2008-02-25,1,3.28836206517172,NA,4.20873562532595,18.3375001748403
"3034",2008-02-25,2,2.61765323859339,NA,3.17928571763783,25.4572915752729
"3035",2008-02-26,1,6.23141667207082,NA,7.78466668645541,18.4333330790202
"3036",2008-02-26,2,5.14531248953814,NA,6.3484374879937,25.9414583802223
"3037",2008-02-27,1,7.08439494056978,NA,9.75138404632824,18.0999998251597
"3038",2008-02-27,2,9.91056158331263,NA,12.0861336142352,25.4168749888738
"3039",2008-02-28,1,3.65280143448224,NA,5.05630143351166,17.4583330949148
"3040",2008-02-28,2,5.64760416386028,NA,7.45469925130251,23.0035000403722
"3041",2008-02-29,1,3.24845991130871,NA,4.29228903580819,17.2583333651225
"3042",2008-02-29,2,3.92364583512147,NA,5.34812499557932,19.7749999364217
"3043",2008-03-01,1,2.2226947992524,NA,2.85818375615228,17.5499997933706
"3044",2008-03-01,2,3.58101163181081,NA,4.38407417572307,19.7375000317891
"3045",2008-03-02,1,2.27319209405489,NA,2.96573445843585,17.7958337465922
"3046",2008-03-02,2,3.71625262081143,NA,4.96061186810084,19.8333334128062
"3047",2008-03-03,1,4.06684100326343,NA,5.27678872509814,17.8541666666667
"3048",2008-03-03,2,4.12133170280226,NA,5.60283795370766,19.9166666666667
"3049",2008-03-04,1,7.36037857046778,NA,9.30686932247021,17.8416660626729
"3050",2008-03-04,2,6.40635417228372,NA,8.24188730554029,20.4333332379659
"3051",2008-03-05,1,4.93437960091909,NA,6.50002257279707,17.81249944369
"3052",2008-03-05,2,5.06792573912906,NA,6.14390398284987,20.7375001907349
"3053",2008-03-06,1,2.58184636086877,NA,3.47917118004717,17.3708333969116
"3054",2008-03-06,2,2.80590061177504,NA,3.59784662199764,19.9434628020758
"3055",2008-03-07,1,5.7895618652053,NA,7.68150192466696,17.7083335717519
"3056",2008-03-07,2,7.44979166686535,NA,9.60127364879458,20.2645832300186
"3057",2008-03-08,1,9.06131944027212,NA,11.8673611137602,17.545833269755
"3058",2008-03-08,2,11.3295089018648,NA,13.612538739485,20.5852244358796
"3059",2008-03-09,1,3.23579774644299,NA,4.47070494986998,17.1666667461395
"3060",2008-03-09,2,5.33069430012022,NA,7.01714783369809,20.1536111805174
"3061",2008-03-10,1,3.48151645482475,NA,4.41555556255496,17.3499999841054
"3062",2008-03-10,2,4.59333332746393,NA,6.19834822348895,19.5026544570594
"3063",2008-03-11,1,2.43800557710752,NA,3.12131106772789,17.4416663646698
"3064",2008-03-11,2,2.97245588707103,NA,3.95458196006792,19.7720750968826
"3065",2008-03-12,1,3.44917299169875,NA,4.46347060082666,17.3833333651225
"3066",2008-03-12,2,3.74393621846701,NA,4.42062475499306,20.6578290114708
"3067",2008-03-13,1,3.38817299844549,NA,4.3960991578704,17.3999999364217
"3068",2008-03-13,2,4.85866221654355,NA,5.73581308238045,20.807619418682
"3069",2008-03-14,1,4.49170819314622,NA,5.67042043695269,17.4374997615814
"3070",2008-03-14,2,2.60489582962667,NA,3.3170833243678,20.9177777025435
"3071",2008-03-15,1,5.74066222521491,NA,7.32737864411404,17.4333328406016
"3072",2008-03-15,2,5.81149080912562,NA,7.19068857738466,20.9187847630845
"3073",2008-03-16,1,4.21154169137427,NA,5.55047726103868,17.933333158493
"3074",2008-03-16,2,3.78552068033602,NA,4.48888021363891,21.9690919815485
"3075",2008-03-17,1,5.02631016441594,NA,6.46383660253101,18.1041669050852
"3076",2008-03-17,2,5.44368026820706,NA,7.53941773305773,21.6950895177769
"3077",2008-03-18,1,5.33945445470035,NA,7.17689501541218,18.1499998569489
"3078",2008-03-18,2,5.45449842074735,NA,7.22615243788017,21.5280836994277
"3079",2008-03-19,1,7.41565030788832,NA,9.65178667358372,18.0541667143504
"3080",2008-03-19,2,7.52156252600253,NA,10.0533189572799,22.5353953936161
"3081",2008-03-20,1,5.97337991360329,NA,8.17557576386737,18.1833333174388
"3082",2008-03-20,2,8.06670319175668,NA,9.5669613443614,23.1205735589094
"3083",2008-03-21,1,3.4655405772823,NA,4.59901847452202,18.2583336830139
"3084",2008-03-21,2,4.82660740360624,NA,6.66866244200066,22.4947157918236
"3085",2008-03-22,1,2.60962342940399,NA,3.32142113680799,18.4291663964589
"3086",2008-03-22,2,3.16222662020812,NA,4.20318641027674,22.0771467928329
"3087",2008-03-23,1,3.50217670609741,NA,4.75579481721829,18.3874999682109
"3088",2008-03-23,2,3.99458127966473,NA,4.77890745626491,22.2573525320785
"3089",2008-03-24,1,5.86094112738115,NA,7.98538034348114,18.3041667143504
"3090",2008-03-24,2,7.26989584503851,NA,8.76437500262012,22.6961110538907
"3091",2008-03-25,1,4.07569446449892,NA,5.53895834667815,18.0458335081736
"3092",2008-03-25,2,6.62729166075587,NA,8.71489584296942,20.9416666825612
"3093",2008-03-26,1,2.93905652722101,NA,3.72746646727553,18.1416666507721
"3094",2008-03-26,2,3.78114589212552,NA,4.99759080777022,20.5359847214659
"3095",2008-03-27,1,2.61926598914175,NA,3.37810001526909,18.445833047231
"3096",2008-03-27,2,3.02180556058884,NA,3.76666666401757,19.727291671435
"3097",2008-03-28,1,2.76885086728183,NA,3.46129557734303,18.741666952769
"3098",2008-03-28,2,2.77452053512166,NA,3.39516298452011,21.2961439334076
"3099",2008-03-29,1,1.95345062662336,NA,2.60902777336434,19.1249999205271
"3100",2008-03-29,2,3.01645832069529,NA,3.63072916138917,22.3065278079775
"3101",2008-03-30,1,3.72117039299105,NA,4.79802896637892,19.3999996185303
"3102",2008-03-30,2,3.80632209716268,NA,4.82758741961473,23.0085129000098
"3103",2008-03-31,1,5.38614076894289,NA,6.88216992012467,19.1833333174388
"3104",2008-03-31,2,4.70051630176806,NA,6.43990942759142,23.2806943443086
"3105",2008-04-01,1,2.55320828470241,NA,3.45006762000925,18.9249998728434
"3106",2008-04-01,2,3.29741605989106,NA,4.49314695502374,23.5618759282151
"3107",2008-04-02,1,2.05844637187657,NA,2.68798995289184,19.675000111262
"3108",2008-04-02,2,2.98862011730151,NA,3.86039269016263,24.333254484452
"3109",2008-04-03,1,2.33990540603379,NA,3.14921025905822,20.0416665077209
"3110",2008-04-03,2,3.25332461317541,NA,4.25337168234537,24.7475256416754
"3111",2008-04-04,1,4.64334999410164,NA,5.98526632984386,20.3458335399628
"3112",2008-04-04,2,5.21117791453992,NA,6.80948165855395,25.4717822620781
"3113",2008-04-05,1,6.20643310125185,NA,8.0081972201734,20.3208332856496
"3114",2008-04-05,2,7.04421928985772,NA,8.81690283577417,26.2628332499859
"3115",2008-04-06,1,3.458280400529,NA,4.55344304046676,20.2749998569489
"3116",2008-04-06,2,4.34733893584293,NA,5.77376575337029,26.5894375119445
"3117",2008-04-07,1,2.52388888269456,NA,3.40020833456785,20.2958335081736
